#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
52.6%	28950	57.9000000000248	-457850.94897506887	4323.258638158208	-453527.69033691066	300.47298345570425	18.915385346878576	0.9137672648242063	106	0:42
52.7%	29000	58.00000000002492	-458025.43629801105	4464.54222632153	-453560.8940716895	310.29240551712553	18.851404601601566	0.916868546232607	106	0:42
52.8%	29050	58.10000000002504	-457937.74036508915	4516.201423780993	-453421.53894130816	313.8827975067625	18.87134800436109	0.9158995916729842	106	0:42
52.9%	29100	58.20000000002516	-457929.0011313925	4465.757954787463	-453463.243176605	310.37690047562893	18.9212046979626	0.9134862292026386	106	0:42
53.0%	29150	58.300000000025285	-458043.25908484706	4549.799951202003	-453493.45913364505	316.2179457407368	18.869238526739302	0.9160019842358691	106	0:42
53.1%	29200	58.40000000002541	-458094.53958814405	4558.6660031769425	-453535.8735849671	316.83414969968345	18.819778140235137	0.9184093352599507	106	0:41
53.2%	29250	58.50000000002553	-458065.36576001905	4598.241534768604	-453467.12422525045	319.58470872112053	18.819778140235137	0.9184093352599507	106	0:41
53.3%	29300	58.60000000002565	-457946.1203516982	4429.768414646198	-453516.351937052	307.8755732582382	18.741708040563434	0.9222350435778898	107	0:41
53.4%	29350	58.700000000025774	-458055.0065061563	4582.987592956051	-453472.01891320024	318.5245368023223	18.8538682584223	0.9167487379568368	107	0:41
53.5%	29400	58.800000000025896	-458012.89859600004	4551.030771276914	-453461.86782472313	316.3034895887826	18.8538682584223	0.9167487379568368	107	0:41
53.5%	29450	58.90000000002602	-458061.29976061673	4434.516796008218	-453626.7829646085	308.2055929109693	18.799504708244424	0.9193997501398632	107	0:41
53.6%	29500	59.00000000002614	-457982.83915447147	4433.974408139009	-453548.86474633246	308.1678961375649	18.69245542733744	0.9246650339064141	107	0:41
53.7%	29550	59.10000000002626	-458008.8036218822	4480.326154194772	-453528.47746768745	311.3894122649668	18.734413404198296	0.922594135113928	107	0:40
53.8%	29600	59.200000000026385	-458100.5023818215	4527.281401849119	-453573.2209799724	314.65287266196344	18.780301556027172	0.9203398507712492	108	0:40
53.9%	29650	59.30000000002651	-457955.0955521199	4360.650348373223	-453594.44520374667	303.0717636040054	18.83708950428912	0.9175653132389459	108	0:40
54.0%	29700	59.40000000002663	-458033.6555876043	4433.545304011903	-453600.1102835924	308.1380727547705	18.982884823436287	0.9105180846998525	108	0:40
54.1%	29750	59.50000000002675	-458115.2231960567	4403.217590807937	-453712.00560524873	306.03025103266634	18.948789350064015	0.9121564239382246	108	0:40
54.2%	29800	59.600000000026874	-458058.034915033	4407.747754888609	-453650.28716014436	306.34510425584597	19.00908839742463	0.9092629572838851	108	0:40
54.3%	29850	59.700000000026996	-458043.43323255115	4476.407144431025	-453567.0260881201	311.11703518682674	18.891305036951575	0.9149320228382807	108	0:40
54.4%	29900	59.80000000002712	-458089.65776994254	4420.650805033278	-453669.00696490926	307.24188566476465	18.922004660877818	0.913447609874506	108	0:40
54.5%	29950	59.90000000002724	-458090.6455218989	4381.474420769606	-453709.1711011293	304.51906798348716	18.704406387990062	0.924074230049406	109	0:39
54.5%	30000	60.00000000002736	-458312.98743992415	4551.1845244471915	-453761.80291547696	316.31417566557235	18.650002408564394	0.9267698498299327	109	0:39
54.6%	30050	60.100000000027485	-458170.2881568059	4316.810767536052	-453853.47738926986	300.0248467410337	18.77123388743377	0.9207844319218619	109	0:39
54.7%	30100	60.20000000002761	-458181.4376493889	4320.869566859677	-453860.56808252924	300.3069394040203	18.85813368717663	0.9165413830567051	109	0:39
54.8%	30150	60.30000000002773	-458257.75091976085	4329.001078201458	-453928.7498415594	300.8720916832069	18.766320997720964	0.9210254867542848	109	0:39
54.9%	30200	60.40000000002785	-458420.65514645324	4357.508157836273	-454063.14698861697	302.85337663152814	18.56733314895619	0.9308962031784723	109	0:39
55.0%	30250	60.500000000027974	-458258.15026364074	4199.64468787238	-454058.50557576836	291.8816278261112	18.56733314895619	0.9308962031784723	109	0:39
55.1%	30300	60.600000000028096	-458196.9999481493	4171.158514894545	-454025.84143325477	289.90179592192237	18.59419411850791	0.9295514406999255	110	0:38
55.2%	30350	60.70000000002822	-458329.679098987	4309.043538029771	-454020.63556095725	299.4850125977932	18.790225372253893	0.9198537850980473	110	0:38
55.3%	30400	60.80000000002834	-458262.8148571323	4265.66401665844	-453997.1508404739	296.47007056025706	18.705609997142364	0.9240147706572308	110	0:38
55.4%	30450	60.90000000002846	-458083.2113629138	4189.339566106908	-453893.87179680687	291.16540635039007	18.671515914915098	0.9257020163909762	110	0:38
55.5%	30500	61.000000000028585	-458242.6864999049	4328.899880081182	-453913.7866198237	300.8650582615072	18.69825939236325	0.9243780166282402	110	0:38
55.5%	30550	61.10000000002871	-458227.21106883313	4335.3060014783405	-453891.9050673548	301.31029334219244	18.68707518789045	0.9249312563751876	110	0:38
55.6%	30600	61.20000000002883	-458237.51922108995	4318.527511110529	-453918.9917099794	300.1441630037941	18.691817290670933	0.924696601872931	110	0:38
55.7%	30650	61.30000000002895	-458284.54189455515	4403.213774558157	-453881.328119997	306.0299857975617	18.661322617843705	0.9262076587747392	110	0:38
55.8%	30700	61.400000000029074	-458245.98963733047	4356.530320394784	-453889.4593169357	302.7854154573375	18.583318872684263	0.9300954285899572	111	0:37
55.9%	30750	61.500000000029196	-458127.26659708313	4286.277572543826	-453840.9890245393	297.9027437253193	18.700544396170038	0.9242650676550896	111	0:37
56.0%	30800	61.60000000002932	-458177.5655387807	4344.759345517028	-453832.8061932637	301.9673149836614	18.674185843137497	0.9255696648143208	111	0:37
56.1%	30850	61.70000000002944	-458194.18998055515	4503.718029812211	-453690.47195074294	313.0151828338058	18.573213429354112	0.9306014813891131	111	0:37
56.2%	30900	61.80000000002956	-458219.25345711765	4549.527517485898	-453669.72593963175	316.19901118735396	18.573213429354112	0.9306014813891131	111	0:37
56.3%	30950	61.900000000029685	-458242.65287118015	4515.054102448747	-453727.5987687314	313.8030569470283	18.573213429354112	0.9306014813891131	111	0:37
56.4%	31000	62.00000000002981	-458105.9108393009	4329.435085948557	-453776.47575335234	300.9022558749725	18.6443720860906	0.9270497205109853	111	0:37
56.5%	31050	62.10000000002993	-458164.14738419815	4438.139944374096	-453726.00743982405	308.45740717657657	18.571051332439378	0.9307098247755883	112	0:37
56.5%	31100	62.20000000003005	-458116.4093542848	4509.553735781665	-453606.8556185032	313.4207731835793	18.736651528785927	0.922483929690348	112	0:36
56.6%	31150	62.300000000030174	-457980.20620722836	4296.04798838147	-453684.1582188469	298.58180233412605	18.89252707598846	0.9148728416263916	112	0:36
56.7%	31200	62.400000000030296	-458212.4418530206	4486.2090575447655	-453726.2327954758	311.79828290373734	18.805450726945807	0.9191090488858622	112	0:36
56.8%	31250	62.50000000003042	-458186.2024643647	4467.433510257397	-453718.7689541073	310.4933541031202	18.930586249255988	0.9130335270093609	112	0:36
56.9%	31300	62.60000000003054	-458022.02602840785	4381.864273128565	-453640.1617552793	304.5461633093069	18.831244535814687	0.9178501133390623	112	0:36
57.0%	31350	62.70000000003066	-458049.26626278285	4473.726848596125	-453575.53941418673	310.93075059146435	18.831244535814687	0.9178501133390623	112	0:36
57.1%	31400	62.800000000030785	-458081.02027537156	4468.504839869216	-453612.51543550234	310.5678131238891	18.941900097462334	0.912488179252339	113	0:36
57.2%	31450	62.90000000003091	-457958.3891917943	4461.73547445517	-453496.65371733916	310.09733203721356	19.06891483475229	0.9064102536140795	113	0:36
57.3%	31500	63.00000000003103	-457932.8001459768	4527.210557458922	-453405.5895885179	314.64794887019775	18.962778479651174	0.9114835122954543	113	0:35
57.4%	31550	63.10000000003115	-457978.8035812571	4584.6381890056655	-453394.16539225145	318.63925571252815	18.98928875390049	0.9102110224092959	113	0:35
57.5%	31600	63.200000000031274	-457955.8680943695	4508.8169015021995	-453447.0511928673	313.3695620919483	19.134898290196755	0.9032846513936386	113	0:35
57.5%	31650	63.300000000031396	-457982.80897691357	4540.890879641287	-453441.9180972723	315.59875185581825	19.14217644516466	0.9029412084370967	113	0:35
57.6%	31700	63.40000000003152	-457835.1413343401	4447.049488240387	-453388.0918460997	309.07663388744356	19.238270990327358	0.8984310461269263	113	0:35
57.7%	31750	63.50000000003164	-457915.1745374651	4672.530531996395	-453242.6440054687	324.74790586087727	19.238270990327358	0.8984310461269263	114	0:35
57.8%	31800	63.60000000003176	-457848.21156832465	4598.697237544111	-453249.51433078054	319.6163807500196	19.279211559860883	0.8965231735668462	114	0:35
57.9%	31850	63.700000000031885	-457705.1008108219	4460.932415515184	-453244.16839530674	310.04151823198373	19.293986556852037	0.8958366318221984	114	0:35
58.0%	31900	63.80000000003201	-457865.0025395221	4613.276228508912	-453251.72631101316	320.62964256884834	19.02295769250413	0.9086000300743904	114	0:34
58.1%	31950	63.90000000003213	-457884.4936831411	4625.836984977126	-453258.65669816395	321.5026340519748	19.095075771311546	0.905168439157544	114	0:34
58.2%	32000	64.00000000003224	-457715.21904929634	4487.908416019753	-453227.3106332766	311.91639087591216	19.074419574814215	0.9061486701453905	114	0:34
58.3%	32050	64.10000000003201	-457787.9343824321	4512.572158596478	-453275.3622238356	313.6305581130519	18.96433244656829	0.9114088239178068	115	0:34
58.4%	32100	64.20000000003178	-457895.3726793138	4565.71352268476	-453329.65915662906	317.32396291460094	18.857412758911615	0.9165764228894514	115	0:34
58.5%	32150	64.30000000003155	-457865.6529527513	4457.908328640275	-453407.74462411104	309.8313396418079	18.857412758911615	0.9165764228894514	115	0:34
58.5%	32200	64.40000000003131	-457988.0749061847	4542.139162829262	-453445.9357433554	315.68550941651057	19.176036467175564	0.9013468430298047	115	0:34
58.6%	32250	64.50000000003108	-458010.24353958695	4454.478271479718	-453555.76526810724	309.59294550564425	19.261617851776467	0.8973420646448454	115	0:34
58.7%	32300	64.60000000003085	-457910.14340300416	4407.283416834194	-453502.85998616996	306.31283206206353	19.378960909834376	0.8919084987029279	115	0:33
58.8%	32350	64.70000000003061	-458026.192202367	4592.081956055947	-453434.11024631106	319.15660872814607	19.291596544029165	0.8959476159510843	116	0:33
58.9%	32400	64.80000000003038	-457995.399233617	4529.61726944102	-453465.781964176	314.8152189759455	19.291596544029165	0.8959476159510843	116	0:33
59.0%	32450	64.90000000003015	-457978.0786655817	4411.665134111419	-453566.4135314703	306.6173680089363	19.25287774601298	0.8977494252822775	116	0:33
59.1%	32500	65.00000000002991	-457888.91883594985	4303.826772335684	-453585.09206361417	299.12243952889173	19.29159310536486	0.8959477756508597	116	0:33
59.2%	32550	65.10000000002968	-457927.66839685687	4366.55211755354	-453561.1162793033	303.48194544638346	19.197965605203965	0.9003172673060673	116	0:33
59.3%	32600	65.20000000002945	-457971.77116788214	4494.326603129506	-453477.44456475263	312.3624645417861	19.256307411954594	0.8975895306273926	116	0:33
59.4%	32650	65.30000000002921	-458020.36932319717	4522.976138611091	-453497.3931845861	314.3536503859066	19.10620638266227	0.9046411195054155	116	0:33
59.5%	32700	65.40000000002898	-457964.7110981357	4574.421270238236	-453390.28982789745	317.92916447794914	18.916774574811207	0.9137001587219902	117	0:33
59.5%	32750	65.50000000002875	-458088.03894219035	4739.6690998431295	-453348.3698423472	329.4141373946089	18.764580607423756	0.9211109106629862	117	0:32
59.6%	32800	65.60000000002852	-458084.55571937846	4681.467082593124	-453403.08863678534	325.3690095801648	18.88834158164685	0.9150755695940839	117	0:32
59.7%	32850	65.70000000002828	-457942.93169594096	4388.72879615752	-453554.20289978344	305.023257993466	18.88834158164685	0.9150755695940839	117	0:32
59.8%	32900	65.80000000002805	-458064.47758646286	4445.265266759321	-453619.21231970354	308.952627808596	18.901575107244923	0.9144348993903739	117	0:32
59.9%	32950	65.90000000002782	-458085.43071146286	4502.4313597367145	-453582.99935172615	312.9257573266443	18.901575107244923	0.9144348993903739	117	0:32
60.0%	33000	66.00000000002758	-457987.4939531614	4398.771551270038	-453588.72240189137	305.72124459184795	19.038256849368622	0.9078698784382835	117	0:32
60.1%	33050	66.10000000002735	-457915.87984311616	4449.9641549689695	-453465.9156881472	309.27920761273174	18.868892493306493	0.9160187826415612	117	0:32
60.2%	33100	66.20000000002712	-457877.5646487463	4503.4484942446	-453374.1161545017	312.9964497061061	18.84507183030939	0.9171766543077878	118	0:32
60.3%	33150	66.30000000002688	-457848.11713471165	4453.664320943877	-453394.45281376777	309.5363747181066	18.71451807263361	0.9235749413599924	118	0:32
60.4%	33200	66.40000000002665	-458088.1034876594	4666.879275253974	-453421.22421240545	324.3551350100468	18.894189316105557	0.9147923545351514	118	0:31
60.5%	33250	66.50000000002642	-457942.4730542601	4522.422228368698	-453420.0508258914	314.3151527902204	18.9205798941234	0.9135163947528625	118	0:31
60.5%	33300	66.60000000002618	-457954.22271776473	4586.128293873742	-453368.094423891	318.7428202440186	18.882908380763165	0.9153388653371495	118	0:31
60.6%	33350	66.70000000002595	-457823.52875058545	4431.590650532395	-453391.93810005306	308.00222139546804	18.909882846135407	0.9140331578016874	118	0:31
60.7%	33400	66.80000000002572	-457898.64799053554	4537.626502148807	-453361.02148838673	315.3718727059951	18.961993746277734	0.911521233620596	118	0:31
60.8%	33450	66.90000000002549	-457977.6961107619	4640.208878795616	-453337.4872319663	322.50150230737717	18.899681045401127	0.9145265409502187	119	0:31
60.9%	33500	67.00000000002525	-457901.53826280846	4546.312778609805	-453355.22548419866	315.9755819960941	18.976215295560113	0.910838102451184	119	0:31
61.0%	33550	67.10000000002502	-457912.3596802018	4540.839464170858	-453371.52021603094	315.59517840322417	18.835852413415136	0.9176255765947198	119	0:31
61.1%	33600	67.20000000002479	-457668.04766848305	4378.007842022926	-453290.0398264601	304.27813554210934	18.835852413415136	0.9176255765947198	119	0:31
61.2%	33650	67.30000000002455	-457891.03204348305	4618.130083541386	-453272.90195994166	320.9669928004529	18.835852413415136	0.9176255765947198	119	0:30
61.3%	33700	67.40000000002432	-457878.4878212448	4615.10515467776	-453263.38266656705	320.7567556907938	18.91612210947088	0.9137316745729435	119	0:30
61.4%	33750	67.50000000002409	-457757.49491435935	4528.785841205739	-453228.7090731536	314.7574334619864	18.995931542239582	0.9098927258755181	119	0:30
61.5%	33800	67.60000000002385	-457900.90384834004	4560.362253672443	-453340.5415946676	316.95204166260527	18.933374421395392	0.9128990715982078	119	0:30
61.5%	33850	67.70000000002362	-457943.7146508195	4637.960056962445	-453305.75459385704	322.3452058046629	18.872787080259265	0.9158297530729977	120	0:30
61.6%	33900	67.80000000002339	-457974.6730573745	4599.207367114956	-453375.46569025953	319.651835523127	19.005696695711375	0.9094252217238261	120	0:30
61.7%	33950	67.90000000002316	-457870.21598445537	4569.5449525914155	-453300.67103186395	317.590253060833	19.274328517352597	0.8967503026604615	120	0:30
61.8%	34000	68.00000000002292	-457893.03662038565	4631.813351153862	-453261.2232692318	321.91800049790004	19.064878450777808	0.906602157267252	120	0:30
61.9%	34050	68.10000000002269	-457842.55517507315	4552.319851494394	-453290.23532357876	316.39308260444017	19.064878450777808	0.906602157267252	120	0:30
62.0%	34100	68.20000000002246	-457880.23193288565	4633.242782701098	-453246.98915018456	322.0173481422563	19.064878450777808	0.906602157267252	120	0:30
62.1%	34150	68.30000000002222	-457739.6064446044	4485.27513216529	-453254.3313124391	311.73337368396056	19.064878450777808	0.906602157267252	120	0:29
62.2%	34200	68.40000000002199	-457909.8667217836	4470.465328843333	-453439.40139294026	310.7040700588514	19.169745525119993	0.90164263833674	121	0:29
62.3%	34250	68.50000000002176	-457977.1704327211	4565.053371276241	-453412.11706144485	317.2780813979368	19.169745525119993	0.90164263833674	121	0:29
62.4%	34300	68.60000000002152	-457701.2682527308	4313.440383619862	-453387.8278691109	299.79059998518375	19.157151356077325	0.9022353903379237	121	0:29
62.5%	34350	68.70000000002129	-457991.2501863245	4544.098019296769	-453447.15216702776	315.82165288980593	19.157151356077325	0.9022353903379237	121	0:29
62.5%	34400	68.80000000002106	-458027.46886443906	4559.680992020294	-453467.78787241876	316.90469295223005	19.00714542809601	0.9093559049621325	121	0:29
62.6%	34450	68.90000000002082	-457875.471465998	4369.722818580456	-453505.7486474175	303.70231394083225	19.011770770872086	0.9091346692436616	121	0:29
62.7%	34500	69.00000000002059	-457935.4138488105	4443.081068796106	-453492.3327800144	308.8008227621266	19.011770770872086	0.9091346692436616	121	0:29
62.8%	34550	69.10000000002036	-457933.4626769355	4494.437838468468	-453439.024838467	312.37019556529435	19.011770770872086	0.9091346692436616	121	0:29
62.9%	34600	69.20000000002013	-457865.71796720533	4547.176397536998	-453318.54156966833	316.0356048116	19.05693687007832	0.9069799647944194	121	0:29
63.0%	34650	69.30000000001989	-457923.82428257674	4471.0610622912645	-453452.7632202855	310.74547443028194	19.133195664682297	0.9033650329211803	122	0:28
63.1%	34700	69.40000000001966	-457945.92203091754	4512.7278438746	-453433.19418704294	313.6413784742453	19.256096368780938	0.8975993680388574	122	0:28
63.2%	34750	69.50000000001943	-457922.19351529254	4506.282281895168	-453415.9112333974	313.19340221371937	19.256096368780938	0.8975993680388574	122	0:28
63.3%	34800	69.6000000000192	-457922.2900414774	4424.89193207433	-453497.3981094031	307.536650378583	19.14342724785881	0.9028822116189436	122	0:28
63.4%	34850	69.70000000001896	-457884.69430197746	4456.965663116891	-453427.7286388606	309.7658229688724	19.172104176885917	0.9015317135795239	122	0:28
63.5%	34900	69.80000000001873	-457974.80906430975	4524.167888666503	-453450.64117564325	314.43647880878245	19.03813383045535	0.9078757448308002	122	0:28
63.5%	34950	69.9000000000185	-457874.63425962225	4442.964086839464	-453431.6701727828	308.7926923400388	19.03813383045535	0.9078757448308002	122	0:28
63.6%	35000	70.00000000001826	-458027.4522119927	4607.769775949651	-453419.68243604305	320.24693582673143	18.834129830621563	0.9177095032769396	122	0:28
63.7%	35050	70.10000000001803	-458084.8477198052	4603.149436430656	-453481.69828337454	319.92581527484094	18.834129830621563	0.9177095032769396	123	0:28
63.8%	35100	70.2000000000178	-457932.4067508089	4445.897968976293	-453486.5087818326	308.99660156512647	18.81768891634334	0.9185113011673589	123	0:28
63.9%	35150	70.30000000001756	-457809.93051519035	4285.349690047093	-453524.58082514326	297.8382544949899	18.962299307625695	0.911506545230105	123	0:27
64.0%	35200	70.40000000001733	-457913.62408386625	4355.902929067612	-453557.72115479864	302.741810815643	19.068544222428407	0.9064278704183076	123	0:27
64.1%	35250	70.5000000000171	-458014.1627144026	4331.697605755646	-453682.46510864695	301.0595044074946	19.132263810792203	0.9034090321169067	123	0:27
64.2%	35300	70.60000000001686	-457979.2828315901	4330.614364562556	-453648.66846702754	300.98421751389617	19.132263810792203	0.9034090321169067	123	0:27
64.3%	35350	70.70000000001663	-457917.4289381088	4177.101373247337	-453740.32756486145	290.3148335236418	19.242429400500857	0.8982368895199491	123	0:27
64.4%	35400	70.8000000000164	-458035.42363601754	4321.231692603324	-453714.1919434142	300.3321076883369	19.000031444544543	0.9096963856065573	123	0:27
64.5%	35450	70.90000000001616	-458188.7766633613	4414.27639718866	-453774.50026617263	306.79885472372155	19.000031444544543	0.9096963856065573	124	0:27
64.5%	35500	71.00000000001593	-458138.7498664628	4376.88588185329	-453761.8639846095	304.20015762135455	18.879274589234107	0.9155150453381001	124	0:27
64.6%	35550	71.1000000000157	-458140.1849250565	4398.661072364543	-453741.523852692	305.71356614160436	18.879274589234107	0.9155150453381001	124	0:27
64.7%	35600	71.20000000001546	-458143.9368781815	4316.601668216987	-453827.33520996454	300.0103140235868	18.879274589234107	0.9155150453381001	124	0:27
64.8%	35650	71.30000000001523	-458207.09264484263	4415.001517388038	-453792.0911274546	306.8492516691525	18.774687674692984	0.9206150446279395	124	0:26
64.9%	35700	71.400000000015	-458134.4886158813	4329.9316364103	-453804.556979471	300.9367668795558	18.854221104052918	0.9167315815447644	124	0:26
65.0%	35750	71.50000000001477	-458086.4524073615	4345.872467950452	-453740.579939411	302.0446786684455	18.937278315136783	0.9127108787168006	124	0:26
65.1%	35800	71.60000000001453	-457965.170246073	4240.329140910879	-453724.8411051621	294.70925855744053	18.92981256379035	0.9130708438484533	124	0:26
65.2%	35850	71.7000000000143	-458107.4988632532	4427.662354711443	-453679.8365085418	307.72919892237337	19.007066606986204	0.9093596760038781	124	0:26
65.3%	35900	71.80000000001407	-458009.9515177457	4281.2805514950305	-453728.67096625065	297.55544324006263	18.921922955498157	0.9134515541662116	124	0:26
65.4%	35950	71.90000000001383	-458279.4671427457	4566.576399974525	-453712.89074277115	317.38393418518916	18.921922955498157	0.9134515541662116	125	0:26
65.5%	36000	72.0000000000136	-458069.067656059	4398.822223709896	-453670.2454323491	305.72476640269883	19.05587289205076	0.9070306057049379	125	0:26
65.5%	36050	72.10000000001337	-458146.64253840444	4449.115625752922	-453697.5269126515	309.22023355486607	18.981757921269725	0.9105721400095134	125	0:26
65.6%	36100	72.20000000001313	-458081.9889181245	4427.814834298566	-453654.17408382596	307.73979648321665	18.91393657626298	0.9138372576127214	125	0:26
65.7%	36150	72.3000000000129	-458169.4827750884	4513.944006118923	-453655.5387689695	313.72590358099995	18.841909482539762	0.917330589425128	125	0:26
65.8%	36200	72.40000000001267	-458063.34105846327	4325.678125785664	-453737.6629326776	300.6411414880365	18.78451968529852	0.9201331852546875	125	0:25
65.9%	36250	72.50000000001243	-458225.6695327849	4506.361117737368	-453719.30841504753	313.1988814234294	18.969958771008667	0.9111385080039408	125	0:25
66.0%	36300	72.6000000000122	-458163.5998666795	4416.828623824287	-453746.77124285523	306.976238316943	18.92949728008821	0.9130860516667965	125	0:25
66.1%	36350	72.70000000001197	-457941.5095701744	4299.311413275544	-453642.19815689884	298.80861527692605	18.871024064440824	0.9159153140015491	126	0:25
66.2%	36400	72.80000000001174	-458198.89993730723	4570.953914118931	-453627.9460231883	317.6881780080037	18.925664940172542	0.9132709464186217	126	0:25
66.3%	36450	72.9000000000115	-458213.84727440437	4563.383970363066	-453650.4633040413	317.1620555214051	18.847420402745616	0.9170623651497266	126	0:25
66.4%	36500	73.00000000001127	-457980.82676659187	4346.5099219621625	-453634.3168446297	302.08898268186346	18.847420402745616	0.9170623651497266	126	0:25
66.5%	36550	73.10000000001104	-457948.9102626856	4356.663637848571	-453592.24662483705	302.7946812210678	18.847420402745616	0.9170623651497266	126	0:25
66.5%	36600	73.2000000000108	-458042.11801999	4423.344745150302	-453618.7732748397	307.4291185582743	18.914381591860064	0.913815756945049	126	0:25
66.6%	36650	73.30000000001057	-458040.6558392778	4373.818173271604	-453666.8376660062	303.98694725689097	18.92307172427901	0.9133961009795654	126	0:25
66.7%	36700	73.40000000001034	-458053.0253478509	4331.390306519344	-453721.6350413316	301.0381466479726	18.85999359876421	0.9164509967090152	126	0:25
66.8%	36750	73.5000000000101	-458060.8290587884	4268.107890196145	-453792.7211685923	296.63992345006136	18.85999359876421	0.9164509967090152	126	0:24
66.9%	36800	73.60000000000987	-458242.5846385591	4478.5472523784265	-453764.03738618066	311.26577591082537	18.705420959504025	0.9240241087828156	127	0:24
67.0%	36850	73.70000000000964	-458055.64291276643	4290.262449859176	-453765.38046290725	298.17969869745076	18.663358815905	0.9261066082479956	127	0:24
67.1%	36900	73.8000000000094	-458309.6971272324	4659.804912644438	-453649.89221458795	323.8634561591511	18.566721025439147	0.9309268937595994	127	0:24
67.2%	36950	73.90000000000917	-458166.4891707054	4453.132974907756	-453713.3561957976	309.4994453687238	18.579548730796372	0.9302841625460865	127	0:24
67.3%	37000	74.00000000000894	-458110.30928619765	4368.9095653845	-453741.39972081315	303.64579161946637	18.887270487877103	0.915127463367833	127	0:24
67.4%	37050	74.1000000000087	-458195.254542562	4511.7272013635375	-453683.52734119847	313.57183231338934	18.812717113237802	0.9187540442709801	127	0:24
67.5%	37100	74.20000000000847	-458110.87060730596	4390.935533320531	-453719.9350739854	305.1766295482511	18.81312817618196	0.9187339696858893	127	0:24
67.5%	37150	74.30000000000824	-458001.1482624051	4270.200928129256	-453730.9473342759	296.785392737209	18.818956213516085	0.9184494472174427	127	0:24
67.6%	37200	74.400000000008	-458089.4158711696	4295.1149855318945	-453794.3008856377	298.51695723156615	18.846327314034635	0.9171155548509298	127	0:24
67.7%	37250	74.50000000000777	-458192.7204587396	4365.996348977787	-453826.7241097618	303.4433186937314	18.898641311859233	0.9145768548274911	128	0:24
67.8%	37300	74.60000000000754	-458110.2529237815	4212.25955371192	-453897.9933700696	292.75837999199933	18.783321603416535	0.9201918753480341	128	0:23
67.9%	37350	74.70000000000731	-458241.06937999465	4313.826647759415	-453927.24273223523	299.81744592435314	18.900895025175082	0.9144678021062657	128	0:23
68.0%	37400	74.80000000000707	-458270.8301137657	4353.960572824348	-453916.8695409414	302.6068141327714	18.761869766585683	0.9212439989481137	128	0:23
68.1%	37450	74.90000000000684	-458165.37961950025	4276.793610513676	-453888.5860089866	297.2435940873522	18.666658373169774	0.9259429077223786	128	0:23
68.2%	37500	75.00000000000661	-458298.44397740246	4286.88360049203	-454011.56037691043	297.94486358001575	18.565768258588992	0.9309746675049105	128	0:23
68.3%	37550	75.10000000000637	-458481.7882156837	4471.546993352938	-454010.2412223308	310.7792473705743	18.565768258588992	0.9309746675049105	128	0:23
68.4%	37600	75.20000000000614	-458427.83850865246	4411.922662925208	-454015.91584572726	306.6352666491708	18.565768258588992	0.9309746675049105	128	0:23
68.5%	37650	75.30000000000591	-458388.07600945863	4356.153891796246	-454031.9221176624	302.75925310307485	18.62796612547064	0.9278661886699354	128	0:23
68.5%	37700	75.40000000000568	-458421.06819695863	4338.76175874006	-454082.30643821857	301.55047367407514	18.62796612547064	0.9278661886699354	129	0:23
68.6%	37750	75.50000000000544	-458304.53158159455	4240.6161988936365	-454063.9153827009	294.7292095193706	18.581721130806834	0.9301754024742814	129	0:23
68.7%	37800	75.60000000000521	-458281.1415338227	4325.136536090868	-453956.0049977318	300.6035001889553	18.51809891144663	0.9333711853558117	129	0:23
68.8%	37850	75.70000000000498	-458343.9721274023	4329.182596751023	-454014.7895306513	300.8847074956543	18.757316705865374	0.9214676172796268	129	0:22
68.9%	37900	75.80000000000474	-458445.85596133344	4420.658772694413	-454025.197188639	307.24243942920776	18.627055679700184	0.9279115405420482	129	0:22
69.0%	37950	75.90000000000451	-458366.2601402969	4251.578137966804	-454114.6820023301	295.49108078672964	18.50363876582573	0.9341005923351309	129	0:22
69.1%	38000	76.00000000000428	-458249.9016467651	4177.513665588922	-454072.3879811762	290.34348846203454	18.764808134758315	0.9210997419950824	129	0:22
69.2%	38050	76.10000000000404	-458284.7834827026	4283.270160744432	-454001.5133219582	297.69372407799403	18.764808134758315	0.9210997419950824	129	0:22
69.3%	38100	76.20000000000381	-458481.8297201675	4511.392929516267	-453970.43679065123	313.54859991680115	18.626829783674506	0.927922793746787	129	0:22
69.4%	38150	76.30000000000358	-458302.37513032375	4372.789953738451	-453929.5851765853	303.91548445148607	18.626829783674506	0.927922793746787	130	0:22
69.5%	38200	76.40000000000335	-458320.7827273576	4374.168882173486	-453946.6138451841	304.0113220535184	18.57100355281285	0.9307122193132719	130	0:22
69.5%	38250	76.50000000000311	-458339.3191773786	4421.77600402711	-453917.5431733515	307.32008868867666	18.686911038583393	0.9249393811436146	130	0:22
69.6%	38300	76.60000000000288	-458173.41480505996	4258.161379037658	-453915.2534260223	295.9486259513673	18.680024224469786	0.9252803810003466	130	0:22
69.7%	38350	76.70000000000265	-458389.52041666454	4425.984141075285	-453963.53627558926	307.612560548328	18.6984177979115	0.924370185665851	130	0:22
69.8%	38400	76.80000000000241	-458264.5661295646	4321.198108078912	-453943.3680214857	300.3297735133332	18.711705629845667	0.9237137582981345	130	0:22
